date,state,fips,cases,deaths
2021-12-6,Louisiana,22,773621,14837
2021-12-6,Maine,23,123118,1336
2021-12-6,Maryland,24,592912,11255
2021-12-6,Massachusetts,25,947463,19516
2021-12-6,Michigan,26,1532247,26207
2021-12-6,Minnesota,27,933149,9778
2021-12-6,Mississippi,28,516486,10299
2021-12-6,Missouri,29,939019,15573
2021-12-6,Montana,30,192800,2770
2021-12-6,Nebraska,31,316013,3180
2021-12-6,Nevada,32,474754,8110
2021-12-6,New Hampshire,33,169219,1744
2021-12-6,New Jersey,34,1275717,28465
2021-12-6,New Mexico,35,324311,5421
2021-12-6,New York,36,2787506,57332
2021-12-6,North Carolina,37,1553349,18870
2021-12-6,North Dakota,38,164850,1954
2021-12-6,Northern Mariana Islands,69,1182,3
2021-12-6,Ohio,39,1735925,26851
2021-12-6,Oklahoma,40,674758,11269
2021-12-6,Oregon,41,396501,5268
2021-12-6,Pennsylvania,42,1783118,33962
2021-12-6,Puerto Rico,72,222506,3273
2021-12-6,Rhode Island,44,196949,2948
2021-12-6,South Carolina,45,924957,14314
2021-12-6,South Dakota,46,168763,2371
2021-12-6,Tennessee,47,1297545,17341
2021-12-6,Texas,48,4347374,74532
2021-12-6,Utah,49,605544,3595
2021-12-6,Vermont,50,53131,417
2021-12-6,Virgin Islands,78,7549,87
2021-12-6,Virginia,51,983055,14771
2021-12-6,Washington,53,786830,9496
2021-12-6,West Virginia,54,301349,4990
2021-12-6,Wisconsin,55,997712,10134
2021-12-6,Wyoming,56,112199,1428
2021-12-7,Alabama,1,849409,16199
2021-12-7,Alaska,2,151539,859
2021-12-7,American Samoa,60,10,0
2021-12-7,Arizona,4,1298091,22761
2021-12-7,Arkansas,5,534590,8776
2021-12-7,California,6,5135147,75169
2021-12-7,Colorado,8,851958,9653
2021-12-7,Connecticut,9,432675,8945
2021-12-7,Delaware,10,157175,2203
2021-12-7,District of Columbia,11,68134,1197
2021-12-7,Florida,12,3704013,61789
2021-12-7,Georgia,13,1639068,29604
2021-12-7,Guam,66,20252,268
2021-12-7,Hawaii,15,85464,1030
2021-12-7,Idaho,16,310039,3996
2021-12-7,Illinois,17,1866099,29710
2021-12-7,Indiana,18,1138535,17829
2021-12-7,Iowa,19,538738,7445
2021-12-7,Kansas,20,478787,6775
2021-12-7,Kentucky,21,807316,11434
2021-12-7,Louisiana,22,774181,14844
2021-12-7,Maine,23,124098,1348
2021-12-7,Maryland,24,592912,11255
2021-12-7,Massachusetts,25,951969,19567
2021-12-7,Michigan,26,1532247,26207
2021-12-7,Minnesota,27,945569,9823
2021-12-7,Mississippi,28,517138,10306
2021-12-7,Missouri,29,941558,15653
2021-12-7,Montana,30,193218,2778
2021-12-7,Nebraska,31,317450,3202
2021-12-7,Nevada,32,475460,8126
2021-12-7,New Hampshire,33,170080,1757
2021-12-7,New Jersey,34,1279667,28494
2021-12-7,New Mexico,35,325272,5432
2021-12-7,New York,36,2796043,57396
2021-12-7,North Carolina,37,1555527,18890
2021-12-7,North Dakota,38,165414,1967
2021-12-7,Northern Mariana Islands,69,1182,3
2021-12-7,Ohio,39,1743801,27011
2021-12-7,Oklahoma,40,675733,11269
2021-12-7,Oregon,41,397421,5299
2021-12-7,Pennsylvania,42,1791030,34107
2021-12-7,Puerto Rico,72,222519,3274
2021-12-7,Rhode Island,44,198036,2949
2021-12-7,South Carolina,45,925629,14318
2021-12-7,South Dakota,46,169789,2375
2021-12-7,Tennessee,47,1299541,17495
2021-12-7,Texas,48,4352353,74589
2021-12-7,Utah,49,606666,3606
2021-12-7,Vermont,50,53431,419
2021-12-7,Virgin Islands,78,7569,87
2021-12-7,Virginia,51,985297,14798
2021-12-7,Washington,53,788853,9517
2021-12-7,West Virginia,54,302120,5021
2021-12-7,Wisconsin,55,998047,10138
2021-12-7,Wyoming,56,112368,1472
2021-12-8,Alabama,1,850096,16203
2021-12-8,Alaska,2,151979,862
2021-12-8,American Samoa,60,10,0
2021-12-8,Arizona,4,1301597,22779
2021-12-8,Arkansas,5,535450,8796
2021-12-8,California,6,5141243,75279
2021-12-8,Colorado,8,854249,9694
2021-12-8,Connecticut,9,433464,8946
2021-12-8,Delaware,10,157751,2206
2021-12-8,District of Columbia,11,68262,1197
2021-12-8,Florida,12,3705899,61789
2021-12-8,Georgia,13,1641485,29634
2021-12-8,Guam,66,20252,268
2021-12-8,Hawaii,15,85536,1036
2021-12-8,Idaho,16,310690,4002
2021-12-8,Illinois,17,1872854,29734
2021-12-8,Indiana,18,1143787,17909
2021-12-8,Iowa,19,542433,7550
2021-12-8,Kansas,20,483217,6799
2021-12-8,Kentucky,21,810148,11489
2021-12-8,Louisiana,22,774913,14861
2021-12-8,Maine,23,125373,1356
2021-12-8,Maryland,24,592912,11255
2021-12-8,Massachusetts,25,957889,19579
2021-12-8,Michigan,26,1550852,26614
2021-12-8,Minnesota,27,948614,9898
2021-12-8,Mississippi,28,517925,10312
2021-12-8,Missouri,29,945149,15667
2021-12-8,Montana,30,193491,2782
2021-12-8,Nebraska,31,318657,3231
2021-12-8,Nevada,32,476196,8146
2021-12-8,New Hampshire,33,171538,1768
2021-12-8,New Jersey,34,1283925,28518
2021-12-8,New Mexico,35,326713,5447
2021-12-8,New York,36,2805294,57449
2021-12-8,North Carolina,37,1558804,18933
2021-12-8,North Dakota,38,165884,1978
2021-12-8,Northern Mariana Islands,69,1182,3
2021-12-8,Ohio,39,1752508,27011
2021-12-8,Oklahoma,40,676890,11384
2021-12-8,Oregon,41,398262,5318
2021-12-8,Pennsylvania,42,1799753,34198
2021-12-8,Puerto Rico,72,222676,3274
2021-12-8,Rhode Island,44,198729,2949
2021-12-8,South Carolina,45,926454,14334
2021-12-8,South Dakota,46,170416,2384
2021-12-8,Tennessee,47,1301673,17519
2021-12-8,Texas,48,4356555,74685
2021-12-8,Utah,49,608089,3622
2021-12-8,Vermont,50,53835,425
2021-12-8,Virgin Islands,78,7582,87
2021-12-8,Virginia,51,988147,14838
2021-12-8,Washington,53,789906,9548
2021-12-8,West Virginia,54,303173,5036
2021-12-8,Wisconsin,55,1012360,10260
2021-12-8,Wyoming,56,112551,1472
2021-12-9,Alabama,1,850645,16203
2021-12-9,Alaska,2,151979,862
2021-12-9,American Samoa,60,10,0
2021-12-9,Arizona,4,1305260,22854
2021-12-9,Arkansas,5,536368,8810
2021-12-9,California,6,5148904,75374
2021-12-9,Colorado,8,856884,9744
2021-12-9,Connecticut,9,436143,8946
2021-12-9,Delaware,10,158600,2210
2021-12-9,District of Columbia,11,68460,1197
2021-12-9,Florida,12,3708204,62007
2021-12-9,Georgia,13,1642875,29675
2021-12-9,Guam,66,20252,268
2021-12-9,Hawaii,15,85676,1037
2021-12-9,Idaho,16,311178,4014
2021-12-9,Illinois,17,1882641,29793
2021-12-9,Indiana,18,1149275,17954
2021-12-9,Iowa,19,542433,7550
2021-12-9,Kansas,20,483238,6799
2021-12-9,Kentucky,21,812786,11540
2021-12-9,Louisiana,22,775368,14867
2021-12-9,Maine,23,126833,1357
2021-12-9,Maryland,24,592912,11255
2021-12-9,Massachusetts,25,963923,19606
2021-12-9,Michigan,26,1550852,26614
2021-12-9,Minnesota,27,952356,9938
2021-12-9,Mississippi,28,518670,10317
2021-12-9,Missouri,29,948588,15688
2021-12-9,Montana,30,193755,2789
2021-12-9,Nebraska,31,319847,3241
2021-12-9,Nevada,32,477407,8153
2021-12-9,New Hampshire,33,173089,1773
2021-12-9,New Jersey,34,1289542,28526
2021-12-9,New Mexico,35,328332,5461
2021-12-9,New York,36,2816974,57507
2021-12-9,North Carolina,37,1562961,18965
2021-12-9,North Dakota,38,166272,1983
2021-12-9,Northern Mariana Islands,69,1514,5
2021-12-9,Ohio,39,1761008,27011
2021-12-9,Oklahoma,40,678343,11384
2021-12-9,Oregon,41,399361,5356
2021-12-9,Pennsylvania,42,1806671,34271
2021-12-9,Puerto Rico,72,222841,3274
2021-12-9,Rhode Island,44,200197,2951
2021-12-9,South Carolina,45,927649,14347
2021-12-9,South Dakota,46,170800,2392
2021-12-9,Tennessee,47,1301673,17519
2021-12-9,Texas,48,4360146,74767
2021-12-9,Utah,49,609486,3632
2021-12-9,Vermont,50,54321,426
2021-12-9,Virgin Islands,78,7588,87
2021-12-9,Virginia,51,991221,14868
2021-12-9,Washington,53,791852,9584
2021-12-9,West Virginia,54,304355,5055
2021-12-9,Wisconsin,55,1017528,10330
2021-12-9,Wyoming,56,112731,1472
2021-12-10,Alabama,1,851237,16243
2021-12-10,Alaska,2,152422,862
2021-12-10,American Samoa,60,10,0
2021-12-10,Arizona,4,1309184,22947
2021-12-10,Arkansas,5,537461,8831
2021-12-10,California,6,5155484,75445
2021-12-10,Colorado,8,859186,9813
2021-12-10,Connecticut,9,439423,8972
2021-12-10,Delaware,10,159399,2211
2021-12-10,District of Columbia,11,68702,1199
2021-12-10,Florida,12,3710624,62026
2021-12-10,Georgia,13,1644864,29700
2021-12-10,Guam,66,20272,268
2021-12-10,Hawaii,15,85833,1042
2021-12-10,Idaho,16,311548,4029
2021-12-10,Illinois,17,1890044,29842
2021-12-10,Indiana,18,1154552,18014
2021-12-10,Iowa,19,545804,7550
2021-12-10,Kansas,20,486980,6858
2021-12-10,Kentucky,21,815487,11606
2021-12-10,Louisiana,22,775935,14877
2021-12-10,Maine,23,128982,1365
2021-12-10,Maryland,24,592912,11255
2021-12-10,Massachusetts,25,969589,19634
2021-12-10,Michigan,26,1564627,26880
2021-12-10,Minnesota,27,956903,9996
2021-12-10,Mississippi,28,519115,10326
2021-12-10,Missouri,29,952160,15708
2021-12-10,Montana,30,193930,2822
2021-12-10,Nebraska,31,320943,3260
2021-12-10,Nevada,32,478082,8189
2021-12-10,New Hampshire,33,174456,1781
2021-12-10,New Jersey,34,1295005,28543
2021-12-10,New Mexico,35,329768,5474
2021-12-10,New York,36,2828288,57572
2021-12-10,North Carolina,37,1566617,18986
2021-12-10,North Dakota,38,166641,1985
2021-12-10,Northern Mariana Islands,69,1514,5
2021-12-10,Ohio,39,1768367,27371
2021-12-10,Oklahoma,40,681346,11384
2021-12-10,Oregon,41,400188,5381
2021-12-10,Pennsylvania,42,1818299,34415
2021-12-10,Puerto Rico,72,222999,3274
2021-12-10,Rhode Island,44,201275,2957
2021-12-10,South Carolina,45,929077,14375
2021-12-10,South Dakota,46,171248,2398
2021-12-10,Tennessee,47,1306191,17574
2021-12-10,Texas,48,4377757,74870
2021-12-10,Utah,49,610818,3640
2021-12-10,Vermont,50,55057,429
2021-12-10,Virgin Islands,78,7588,87
2021-12-10,Virginia,51,994069,14895
2021-12-10,Washington,53,793102,9602
2021-12-10,West Virginia,54,305418,5085
2021-12-10,Wisconsin,55,1024195,10386
2021-12-10,Wyoming,56,112862,1472
2021-12-11,Alabama,1,851950,16265
2021-12-11,Alaska,2,152422,862
2021-12-11,American Samoa,60,10,0
2021-12-11,Arizona,4,1312958,23021
2021-12-11,Arkansas,5,538208,8840
2021-12-11,California,6,5157293,75468
2021-12-11,Colorado,8,859186,9813
2021-12-11,Connecticut,9,439423,8972
2021-12-11,Delaware,10,160124,2218
2021-12-11,District of Columbia,11,68702,1199
2021-12-11,Florida,12,3713214,62026
2021-12-11,Georgia,13,1644864,29700
2021-12-11,Guam,66,20272,268
2021-12-11,Hawaii,15,86016,1050
2021-12-11,Idaho,16,311719,4030
2021-12-11,Illinois,17,1890044,29842
2021-12-11,Indiana,18,1154552,18014
2021-12-11,Iowa,19,546287,7550
2021-12-11,Kansas,20,486980,6858
2021-12-11,Kentucky,21,815487,11606
2021-12-11,Louisiana,22,775935,14877
2021-12-11,Maine,23,129997,1367
2021-12-11,Maryland,24,592912,11255
2021-12-11,Massachusetts,25,969589,19634
2021-12-11,Michigan,26,1564627,26880
2021-12-11,Minnesota,27,956903,9996
2021-12-11,Mississippi,28,519115,10326
2021-12-11,Missouri,29,954118,15715
2021-12-11,Montana,30,193930,2822
2021-12-11,Nebraska,31,320943,3263
2021-12-11,Nevada,32,478082,8189
2021-12-11,New Hampshire,33,174456,1781
2021-12-11,New Jersey,34,1299601,28568
2021-12-11,New Mexico,35,329778,5474
2021-12-11,New York,36,2836160,57622
2021-12-11,North Carolina,37,1566617,18986
2021-12-11,North Dakota,38,167039,1989
2021-12-11,Northern Mariana Islands,69,1514,5
2021-12-11,Ohio,39,1776439,27371
2021-12-11,Oklahoma,40,681346,11384
2021-12-11,Oregon,41,400188,5381
2021-12-11,Pennsylvania,42,1829351,34571
2021-12-11,Puerto Rico,72,222999,3274
2021-12-11,Rhode Island,44,201275,2957
2021-12-11,South Carolina,45,929077,14375
2021-12-11,South Dakota,46,171248,2398
2021-12-11,Tennessee,47,1306191,17574
2021-12-11,Texas,48,4381540,74895
2021-12-11,Utah,49,610818,3640
2021-12-11,Vermont,50,55317,429
2021-12-11,Virgin Islands,78,7588,87
2021-12-11,Virginia,51,994069,14895
2021-12-11,Washington,53,793102,9602
2021-12-11,West Virginia,54,306552,5085
2021-12-11,Wisconsin,55,1024195,10386
2021-12-11,Wyoming,56,112862,1472
2021-12-12,Alabama,1,852280,16265
2021-12-12,Alaska,2,152422,862
2021-12-12,American Samoa,60,10,0
2021-12-12,Arizona,4,1316189,23040
2021-12-12,Arkansas,5,538426,8848
2021-12-12,California,6,5158764,75477
2021-12-12,Colorado,8,859545,9830
2021-12-12,Connecticut,9,439423,8972
2021-12-12,Delaware,10,160768,2218
2021-12-12,District of Columbia,11,68702,1199
2021-12-12,Florida,12,3713214,62026
2021-12-12,Georgia,13,1644864,29700
2021-12-12,Guam,66,20272,268
2021-12-12,Hawaii,15,86225,1055
2021-12-12,Idaho,16,311719,4030
2021-12-12,Illinois,17,1890135,29842
2021-12-12,Indiana,18,1154552,18014
2021-12-12,Iowa,19,546287,7550
2021-12-12,Kansas,20,486980,6858
2021-12-12,Kentucky,21,815487,11606
2021-12-12,Louisiana,22,775935,14877
2021-12-12,Maine,23,129997,1367
2021-12-12,Maryland,24,592912,11255
2021-12-12,Massachusetts,25,969589,19634
2021-12-12,Michigan,26,1564627,26880
2021-12-12,Minnesota,27,956903,9996
2021-12-12,Mississippi,28,519115,10326
2021-12-12,Missouri,29,955497,15716
2021-12-12,Montana,30,193930,2822
2021-12-12,Nebraska,31,320943,3263
2021-12-12,Nevada,32,478082,8189
2021-12-12,New Hampshire,33,174456,1781
2021-12-12,New Jersey,34,1303443,28576
2021-12-12,New Mexico,35,329778,5474
2021-12-12,New York,36,2843444,57671
2021-12-12,North Carolina,37,1566617,18986
2021-12-12,North Dakota,38,167188,1989
2021-12-12,Northern Mariana Islands,69,1908,6
2021-12-12,Ohio,39,1781411,27371
2021-12-12,Oklahoma,40,681346,11384
2021-12-12,Oregon,41,400188,5381
2021-12-12,Pennsylvania,42,1837742,34616
2021-12-12,Puerto Rico,72,223133,3276
2021-12-12,Rhode Island,44,201275,2957
2021-12-12,South Carolina,45,929077,14375
2021-12-12,South Dakota,46,171248,2398
2021-12-12,Tennessee,47,1306191,17574
2021-12-12,Texas,48,4383362,74923
2021-12-12,Utah,49,610818,3640
2021-12-12,Vermont,50,55849,432
2021-12-12,Virgin Islands,78,7588,87
2021-12-12,Virginia,51,994069,14895
2021-12-12,Washington,53,793126,9602
2021-12-12,West Virginia,54,307432,5085
2021-12-12,Wisconsin,55,1024195,10386
2021-12-12,Wyoming,56,112862,1472
2021-12-13,Alabama,1,852574,16265
2021-12-13,Alaska,2,152826,863
2021-12-13,American Samoa,60,10,0
2021-12-13,Arizona,4,1318580,23040
2021-12-13,Arkansas,5,538701,8865
2021-12-13,California,6,5173616,75571
2021-12-13,Colorado,8,863518,9869
2021-12-13,Connecticut,9,447316,8972
2021-12-13,Delaware,10,161359,2218
2021-12-13,District of Columbia,11,68702,1199
2021-12-13,Florida,12,3717079,62073
2021-12-13,Georgia,13,1647959,29735
2021-12-13,Guam,66,20272,268
2021-12-13,Hawaii,15,86372,1055
2021-12-13,Idaho,16,312213,4034
2021-12-13,Illinois,17,1909561,29954
2021-12-13,Indiana,18,1165936,18084
2021-12-13,Iowa,19,546287,7550
2021-12-13,Kansas,20,490231,6902
2021-12-13,Kentucky,21,819788,11713
2021-12-13,Louisiana,22,777106,14884
2021-12-13,Maine,23,129997,1367
2021-12-13,Maryland,24,592912,11255
2021-12-13,Massachusetts,25,981261,19663
2021-12-13,Michigan,26,1582280,27046
2021-12-13,Minnesota,27,960549,10042
2021-12-13,Mississippi,28,519851,10331
2021-12-13,Missouri,29,957697,15719
2021-12-13,Montana,30,194116,2831
2021-12-13,Nebraska,31,322477,3263
2021-12-13,Nevada,32,479762,8201
2021-12-13,New Hampshire,33,178099,1788
2021-12-13,New Jersey,34,1306722,28589
2021-12-13,New Mexico,35,332238,5486
2021-12-13,New York,36,2858513,57724
2021-12-13,North Carolina,37,1575396,19020
2021-12-13,North Dakota,38,167312,1989
2021-12-13,Northern Mariana Islands,69,1908,6
2021-12-13,Ohio,39,1787029,27371
2021-12-13,Oklahoma,40,683719,11384
2021-12-13,Oregon,41,401564,5420
2021-12-13,Pennsylvania,42,1843137,34618
2021-12-13,Puerto Rico,72,223133,3276
2021-12-13,Rhode Island,44,203708,2969
2021-12-13,South Carolina,45,932206,14405
2021-12-13,South Dakota,46,171583,2407
2021-12-13,Tennessee,47,1309900,17612
2021-12-13,Texas,48,4388030,74948
2021-12-13,Utah,49,613488,3661
2021-12-13,Vermont,50,56084,432
2021-12-13,Virgin Islands,78,7612,88
2021-12-13,Virginia,51,1000694,14957
2021-12-13,Washington,53,796530,9625
2021-12-13,West Virginia,54,308204,5107
2021-12-13,Wisconsin,55,1033629,10425
2021-12-13,Wyoming,56,113077,1472
2021-12-14,Alabama,1,854229,16285
2021-12-14,Alaska,2,152826,863
2021-12-14,American Samoa,60,10,0
2021-12-14,Arizona,4,1320748,23243
2021-12-14,Arkansas,5,539483,8880
2021-12-14,California,6,5179298,75637
2021-12-14,Colorado,8,865118,9930
2021-12-14,Connecticut,9,450315,9000
2021-12-14,Delaware,10,161650,2225
2021-12-14,District of Columbia,11,69540,1203
2021-12-14,Florida,12,3720146,62073
2021-12-14,Georgia,13,1649689,29755
2021-12-14,Guam,66,20272,268
2021-12-14,Hawaii,15,86579,1055
2021-12-14,Idaho,16,312618,4051
2021-12-14,Illinois,17,1916535,29985
2021-12-14,Indiana,18,1169937,18176
2021-12-14,Iowa,19,549642,7550
2021-12-14,Kansas,20,490333,6902
2021-12-14,Kentucky,21,822305,11724
2021-12-14,Louisiana,22,777696,14897
2021-12-14,Maine,23,131380,1376
2021-12-14,Maryland,24,592912,11255
2021-12-14,Massachusetts,25,985946,19725
2021-12-14,Michigan,26,1582280,27046
2021-12-14,Minnesota,27,969574,10088
2021-12-14,Mississippi,28,520259,10340
2021-12-14,Missouri,29,960537,15817
2021-12-14,Montana,30,194317,2854
2021-12-14,Nebraska,31,323698,3271
2021-12-14,Nevada,32,480615,8227
2021-12-14,New Hampshire,33,178967,1810
2021-12-14,New Jersey,34,1311119,28613
2021-12-14,New Mexico,35,332975,5493
2021-12-14,New York,36,2867444,57788
2021-12-14,North Carolina,37,1577444,19043
2021-12-14,North Dakota,38,167861,2005
2021-12-14,Northern Mariana Islands,69,2018,6
2021-12-14,Ohio,39,1796951,27594
2021-12-14,Oklahoma,40,684340,11384
2021-12-14,Oregon,41,402436,5469
2021-12-14,Pennsylvania,42,1850578,34731
2021-12-14,Puerto Rico,72,223316,3276
2021-12-14,Rhode Island,44,204954,2975
2021-12-14,South Carolina,45,932938,14419
2021-12-14,South Dakota,46,172300,2411
2021-12-14,Tennessee,47,1311688,17662
2021-12-14,Texas,48,4393556,75025
2021-12-14,Utah,49,614412,3673
2021-12-14,Vermont,50,56317,436
2021-12-14,Virgin Islands,78,7612,88
2021-12-14,Virginia,51,1003110,14992
2021-12-14,Washington,53,797549,9652
2021-12-14,West Virginia,54,308985,5114
2021-12-14,Wisconsin,55,1038692,10483
2021-12-14,Wyoming,56,113233,1502
2021-12-15,Alabama,1,854876,16304
2021-12-15,Alaska,2,153222,865
2021-12-15,American Samoa,60,10,0
2021-12-15,Arizona,4,1323997,23324
2021-12-15,Arkansas,5,540510,8901
2021-12-15,California,6,5184663,75718
2021-12-15,Colorado,8,867031,9974
2021-12-15,Connecticut,9,452038,9002
2021-12-15,Delaware,10,162331,2230
2021-12-15,District of Columbia,11,69867,1203
2021-12-15,Florida,12,3724273,62074
2021-12-15,Georgia,13,1652242,29773
2021-12-15,Guam,66,20317,270
2021-12-15,Hawaii,15,86857,1060
2021-12-15,Idaho,16,313070,4059
2021-12-15,Illinois,17,1926536,30076
2021-12-15,Indiana,18,1174614,18272
2021-12-15,Iowa,19,553407,7680
2021-12-15,Kansas,20,494366,6924
2021-12-15,Kentucky,21,825222,11743
2021-12-15,Louisiana,22,778542,14912
2021-12-15,Maine,23,132884,1378
2021-12-15,Maryland,24,592912,11255
2021-12-15,Massachusetts,25,991709,19753
2021-12-15,Michigan,26,1596654,27425
2021-12-15,Minnesota,27,971791,10142
2021-12-15,Mississippi,28,520834,10347
2021-12-15,Missouri,29,963760,15843
2021-12-15,Montana,30,194606,2870
2021-12-15,Nebraska,31,324720,3276
2021-12-15,Nevada,32,481301,8244
2021-12-15,New Hampshire,33,180238,1817
2021-12-15,New Jersey,34,1316108,28643
2021-12-15,New Mexico,35,334324,5518
2021-12-15,New York,36,2879827,57867
2021-12-15,North Carolina,37,1581193,19080
2021-12-15,North Dakota,38,168296,2011
2021-12-15,Northern Mariana Islands,69,2117,6
2021-12-15,Ohio,39,1807539,27594
2021-12-15,Oklahoma,40,684579,11435
2021-12-15,Oregon,41,403329,5508
2021-12-15,Pennsylvania,42,1857879,34990
2021-12-15,Puerto Rico,72,223450,3277
2021-12-15,Rhode Island,44,206357,2980
2021-12-15,South Carolina,45,933754,14431
2021-12-15,South Dakota,46,172744,2419
2021-12-15,Tennessee,47,1313794,17743
2021-12-15,Texas,48,4399099,75112
2021-12-15,Utah,49,615719,3688
2021-12-15,Vermont,50,56661,440
2021-12-15,Virgin Islands,78,7612,88
2021-12-15,Virginia,51,1006245,15025
2021-12-15,Washington,53,799111,9681
2021-12-15,West Virginia,54,310245,5142
2021-12-15,Wisconsin,55,1043817,10544
2021-12-15,Wyoming,56,113359,1502
2021-12-16,Alabama,1,855692,16320
2021-12-16,Alaska,2,153222,865
2021-12-16,American Samoa,60,10,0
2021-12-16,Arizona,4,1326908,23344
2021-12-16,Arkansas,5,541315,8913
2021-12-16,California,6,5192915,75792
2021-12-16,Colorado,8,869105,10024
